code,name,year,month,year_month,up_count
000063,中兴通讯,2025,8,2025-08,5
000063,中兴通讯,2025,9,2025-09,2
000063,中兴通讯,2025,10,2025-10,3
000063,中兴通讯,2025,12,2025-12,1
000065,北方国际,2023,2,2023-02,2
000065,北方国际,2023,3,2023-03,5
000065,北方国际,2023,4,2023-04,4
000065,北方国际,2023,5,2023-05,1
000065,北方国际,2023,6,2023-06,2
000065,北方国际,2023,7,2023-07,3
000065,北方国际,2023,8,2023-08,1
000065,北方国际,2023,9,2023-09,1
000065,北方国际,2023,12,2023-12,2
000065,北方国际,2024,1,2024-01,1
000065,北方国际,2024,2,2024-02,1
000065,北方国际,2024,4,2024-04,3
000065,北方国际,2024,9,2024-09,1
000065,北方国际,2024,10,2024-10,2
000065,北方国际,2024,11,2024-11,2
000065,北方国际,2025,2,2025-02,3
000065,北方国际,2025,3,2025-03,1
000065,北方国际,2025,4,2025-04,1
000065,北方国际,2025,6,2025-06,2
000065,北方国际,2025,8,2025-08,1
000065,北方国际,2025,10,2025-10,1
000065,北方国际,2025,11,2025-11,2
000066,中国长城,2023,1,2023-01,1
000066,中国长城,2023,2,2023-02,2
000066,中国长城,2023,3,2023-03,1
000066,中国长城,2023,4,2023-04,1
000066,中国长城,2023,5,2023-05,1
000066,中国长城,2023,6,2023-06,3
000066,中国长城,2023,10,2023-10,1
000066,中国长城,2023,11,2023-11,1
000066,中国长城,2024,1,2024-01,1
000066,中国长城,2024,2,2024-02,3
000066,中国长城,2024,9,2024-09,2
000066,中国长城,2024,10,2024-10,6
000066,中国长城,2024,11,2024-11,6
000066,中国长城,2024,12,2024-12,1
000066,中国长城,2025,1,2025-01,1
000066,中国长城,2025,2,2025-02,4
000066,中国长城,2025,4,2025-04,2
000066,中国长城,2025,5,2025-05,1
000066,中国长城,2025,8,2025-08,3
000066,中国长城,2025,10,2025-10,1
000068,华控赛格,2023,5,2023-05,1
000068,华控赛格,2023,7,2023-07,1
000068,华控赛格,2024,1,2024-01,6
000068,华控赛格,2024,2,2024-02,2
000068,华控赛格,2024,3,2024-03,2
000068,华控赛格,2024,4,2024-04,1
000068,华控赛格,2024,7,2024-07,1
000068,华控赛格,2024,8,2024-08,3
000068,华控赛格,2024,9,2024-09,2
000068,华控赛格,2024,10,2024-10,2
000068,华控赛格,2024,12,2024-12,2
000068,华控赛格,2025,8,2025-08,1
000069,华侨城Ａ,2023,1,2023-01,1
000069,华侨城Ａ,2024,1,2024-01,2
000069,华侨城Ａ,2024,2,2024-02,1
000069,华侨城Ａ,2024,4,2024-04,1
000069,华侨城Ａ,2024,5,2024-05,1
000069,华侨城Ａ,2024,8,2024-08,1
000069,华侨城Ａ,2024,9,2024-09,3
000069,华侨城Ａ,2024,10,2024-10,2
000069,华侨城Ａ,2024,11,2024-11,3
000069,华侨城Ａ,2024,12,2024-12,1
000069,华侨城Ａ,2025,4,2025-04,1
000069,华侨城Ａ,2025,9,2025-09,2
000069,华侨城Ａ,2025,11,2025-11,2
000069,华侨城Ａ,2025,12,2025-12,1
000070,特发信息,2023,1,2023-01,1
000070,特发信息,2023,2,2023-02,2
000070,特发信息,2023,3,2023-03,4
000070,特发信息,2023,4,2023-04,1
000070,特发信息,2023,5,2023-05,3
000070,特发信息,2023,6,2023-06,1
000070,特发信息,2023,9,2023-09,1
000070,特发信息,2023,10,2023-10,2
000070,特发信息,2023,11,2023-11,1
000070,特发信息,2024,1,2024-01,5
000070,特发信息,2024,2,2024-02,4
000070,特发信息,2024,3,2024-03,3
000070,特发信息,2024,4,2024-04,3
000070,特发信息,2024,6,2024-06,1
000070,特发信息,2024,7,2024-07,1
000070,特发信息,2024,10,2024-10,1
000070,特发信息,2024,11,2024-11,1
000070,特发信息,2025,1,2025-01,1
000070,特发信息,2025,4,2025-04,1
000070,特发信息,2025,8,2025-08,7
000070,特发信息,2025,9,2025-09,1
000070,特发信息,2025,10,2025-10,1
000070,特发信息,2025,11,2025-11,4
000070,特发信息,2025,12,2025-12,4
000078,海王生物,2023,12,2023-12,1
000078,海王生物,2024,1,2024-01,1
000078,海王生物,2024,2,2024-02,2
000078,海王生物,2024,5,2024-05,1
000078,海王生物,2024,7,2024-07,3
000078,海王生物,2024,9,2024-09,1
000078,海王生物,2024,10,2024-10,1
000078,海王生物,2024,11,2024-11,2
000078,海王生物,2024,12,2024-12,1
000078,海王生物,2025,3,2025-03,1
000078,海王生物,2025,5,2025-05,1
000078,海王生物,2025,7,2025-07,1
000078,海王生物,2025,11,2025-11,3
000078,海王生物,2025,12,2025-12,5
000088,盐 田 港,2024,2,2024-02,1
000088,盐 田 港,2024,9,2024-09,1
000088,盐 田 港,2025,4,2025-04,1
000088,盐 田 港,2025,5,2025-05,1
000089,深圳机场,2024,2,2024-02,2
000089,深圳机场,2024,4,2024-04,1
000089,深圳机场,2024,9,2024-09,1
000090,天健集团,2023,7,2023-07,3
000090,天健集团,2023,8,2023-08,1
000090,天健集团,2023,11,2023-11,1
000090,天健集团,2024,1,2024-01,1
000090,天健集团,2024,5,2024-05,1
000090,天健集团,2024,9,2024-09,3
000090,天健集团,2025,10,2025-10,2
000090,天健集团,2025,11,2025-11,3
000096,广聚能源,2023,10,2023-10,1
000096,广聚能源,2023,11,2023-11,2
000096,广聚能源,2024,1,2024-01,1
000096,广聚能源,2024,3,2024-03,1
000096,广聚能源,2024,9,2024-09,1
000096,广聚能源,2024,10,2024-10,1
000096,广聚能源,2024,12,2024-12,2
000096,广聚能源,2025,1,2025-01,1
000096,广聚能源,2025,2,2025-02,7
000096,广聚能源,2025,4,2025-04,2
000099,中信海直,2023,5,2023-05,1
000099,中信海直,2023,6,2023-06,3
000099,中信海直,2023,7,2023-07,1
000099,中信海直,2023,10,2023-10,1
000099,中信海直,2024,1,2024-01,3
000099,中信海直,2024,2,2024-02,2
000099,中信海直,2024,3,2024-03,6
000099,中信海直,2024,4,2024-04,8
000099,中信海直,2024,7,2024-07,3
000099,中信海直,2024,8,2024-08,2
000099,中信海直,2024,9,2024-09,2
000099,中信海直,2024,10,2024-10,7
000099,中信海直,2024,11,2024-11,4
000099,中信海直,2024,12,2024-12,1
000099,中信海直,2025,1,2025-01,1
000099,中信海直,2025,4,2025-04,1
000099,中信海直,2025,8,2025-08,1
000100,TCL科技,2023,2,2023-02,1
000100,TCL科技,2023,3,2023-03,1
000100,TCL科技,2023,5,2023-05,1
000100,TCL科技,2023,7,2023-07,1
000100,TCL科技,2023,10,2023-10,1
000100,TCL科技,2024,2,2024-02,1
000100,TCL科技,2024,3,2024-03,1
000100,TCL科技,2024,4,2024-04,1
000100,TCL科技,2024,9,2024-09,2
000100,TCL科技,2024,10,2024-10,3
000150,*ST宜康,2023,1,2023-01,1
000150,*ST宜康,2023,3,2023-03,3
000151,中成股份,2023,1,2023-01,1
000151,中成股份,2023,2,2023-02,1
000151,中成股份,2023,3,2023-03,1
000151,中成股份,2023,5,2023-05,1
000151,中成股份,2023,6,2023-06,2
000151,中成股份,2023,9,2023-09,1
000151,中成股份,2023,12,2023-12,1
000151,中成股份,2024,1,2024-01,4
000151,中成股份,2024,2,2024-02,2
000151,中成股份,2024,5,2024-05,1
000151,中成股份,2024,6,2024-06,1
000151,中成股份,2024,7,2024-07,1
000151,中成股份,2024,9,2024-09,3
000151,中成股份,2024,10,2024-10,6
000151,中成股份,2024,11,2024-11,3
000151,中成股份,2024,12,2024-12,1
000151,中成股份,2025,3,2025-03,2
000151,中成股份,2025,4,2025-04,1
000151,中成股份,2025,7,2025-07,1
000151,中成股份,2025,11,2025-11,1
000153,丰原药业,2023,4,2023-04,2
000153,丰原药业,2023,5,2023-05,1
000153,丰原药业,2023,6,2023-06,1
000153,丰原药业,2023,9,2023-09,1
000153,丰原药业,2023,10,2023-10,1
000153,丰原药业,2024,2,2024-02,1
000153,丰原药业,2024,4,2024-04,1
000153,丰原药业,2024,9,2024-09,1
000153,丰原药业,2024,10,2024-10,2
000153,丰原药业,2025,7,2025-07,2
000155,川能动力,2023,5,2023-05,1
000155,川能动力,2023,6,2023-06,1
000155,川能动力,2023,11,2023-11,1
000155,川能动力,2023,12,2023-12,2
000155,川能动力,2024,2,2024-02,3
000155,川能动力,2024,4,2024-04,2
000155,川能动力,2024,9,2024-09,2
000155,川能动力,2024,10,2024-10,2
000155,川能动力,2024,12,2024-12,2
000155,川能动力,2025,2,2025-02,1
000155,川能动力,2025,10,2025-10,1
000155,川能动力,2025,11,2025-11,3
000156,华数传媒,2023,4,2023-04,1
000156,华数传媒,2023,5,2023-05,2
000156,华数传媒,2023,6,2023-06,1
000156,华数传媒,2024,1,2024-01,1
000156,华数传媒,2024,2,2024-02,2
000156,华数传媒,2024,3,2024-03,2
000156,华数传媒,2024,9,2024-09,1
000156,华数传媒,2024,10,2024-10,1
000156,华数传媒,2025,2,2025-02,3
000156,华数传媒,2025,3,2025-03,1
000157,中联重科,2023,2,2023-02,2
000157,中联重科,2024,5,2024-05,1
000157,中联重科,2024,9,2024-09,1
000157,中联重科,2025,1,2025-01,1
000157,中联重科,2025,2,2025-02,1
000157,中联重科,2025,7,2025-07,1
000158,常山北明,2023,2,2023-02,1
000158,常山北明,2023,3,2023-03,6
000158,常山北明,2023,4,2023-04,1
000158,常山北明,2023,6,2023-06,3
000158,常山北明,2023,9,2023-09,4
000158,常山北明,2023,10,2023-10,4
000158,常山北明,2023,11,2023-11,1
000158,常山北明,2024,1,2024-01,2
000158,常山北明,2024,2,2024-02,3
000158,常山北明,2024,4,2024-04,2
000158,常山北明,2024,7,2024-07,1
000158,常山北明,2024,8,2024-08,4
000158,常山北明,2024,9,2024-09,8
000158,常山北明,2024,10,2024-10,13
000158,常山北明,2024,11,2024-11,3
000158,常山北明,2025,1,2025-01,1
000158,常山北明,2025,2,2025-02,6
000158,常山北明,2025,3,2025-03,1
000158,常山北明,2025,4,2025-04,3
000158,常山北明,2025,5,2025-05,1
000158,常山北明,2025,7,2025-07,1
000158,常山北明,2025,8,2025-08,2
000158,常山北明,2025,10,2025-10,1
000159,国际实业,2023,1,2023-01,1
000159,国际实业,2023,3,2023-03,1
000159,国际实业,2023,4,2023-04,1
000159,国际实业,2023,5,2023-05,1
000159,国际实业,2023,6,2023-06,1
000159,国际实业,2023,8,2023-08,1
000159,国际实业,2023,10,2023-10,1
000159,国际实业,2024,1,2024-01,1
000159,国际实业,2024,2,2024-02,3
000159,国际实业,2024,4,2024-04,1
000159,国际实业,2024,6,2024-06,1
000159,国际实业,2024,7,2024-07,2
000159,国际实业,2024,8,2024-08,1
000159,国际实业,2024,9,2024-09,2
000159,国际实业,2024,10,2024-10,3
000159,国际实业,2024,11,2024-11,4
000159,国际实业,2024,12,2024-12,2
000159,国际实业,2025,4,2025-04,1
000159,国际实业,2025,6,2025-06,3
000166,申万宏源,2023,4,2023-04,1
000166,申万宏源,2023,7,2023-07,1
000166,申万宏源,2024,9,2024-09,3
000166,申万宏源,2024,10,2024-10,1
000166,申万宏源,2024,11,2024-11,1
000301,东方盛虹,2023,1,2023-01,2
000301,东方盛虹,2024,2,2024-02,1
000301,东方盛虹,2024,9,2024-09,2
000301,东方盛虹,2024,11,2024-11,1
000301,东方盛虹,2025,11,2025-11,1
000301,东方盛虹,2025,12,2025-12,1
000333,美的集团,2023,3,2023-03,1
000333,美的集团,2023,6,2023-06,1
000333,美的集团,2024,7,2024-07,1
000333,美的集团,2024,10,2024-10,1
000338,潍柴动力,2023,2,2023-02,2
000338,潍柴动力,2023,5,2023-05,1
000338,潍柴动力,2023,10,2023-10,1
000338,潍柴动力,2024,2,2024-02,1
000338,潍柴动力,2024,7,2024-07,1
000338,潍柴动力,2024,9,2024-09,3
000338,潍柴动力,2025,1,2025-01,1
000338,潍柴动力,2025,2,2025-02,1
000338,潍柴动力,2025,11,2025-11,1
000400,许继电气,2023,2,2023-02,1
000400,许继电气,2023,4,2023-04,1
000400,许继电气,2023,6,2023-06,1
000400,许继电气,2023,8,2023-08,1
000400,许继电气,2024,2,2024-02,2
000400,许继电气,2024,3,2024-03,1
000400,许继电气,2024,4,2024-04,1
000400,许继电气,2024,5,2024-05,2
000400,许继电气,2024,6,2024-06,2
000400,许继电气,2024,8,2024-08,1
000400,许继电气,2024,9,2024-09,2
000400,许继电气,2025,1,2025-01,1
000400,许继电气,2025,4,2025-04,1
000400,许继电气,2025,7,2025-07,1
000401,金隅冀东,2023,10,2023-10,1
000401,金隅冀东,2024,2,2024-02,2
000401,金隅冀东,2024,9,2024-09,2
000401,金隅冀东,2024,10,2024-10,2
000401,金隅冀东,2025,7,2025-07,2
000402,金 融 街,2024,1,2024-01,2
000402,金 融 街,2024,2,2024-02,3
000402,金 融 街,2024,4,2024-04,1
000402,金 融 街,2024,5,2024-05,1
000402,金 融 街,2024,8,2024-08,1
000402,金 融 街,2024,9,2024-09,5
000402,金 融 街,2024,10,2024-10,3
000402,金 融 街,2024,11,2024-11,5
000402,金 融 街,2025,4,2025-04,2
000402,金 融 街,2025,7,2025-07,1
000402,金 融 街,2025,9,2025-09,1
000403,派林生物,2023,1,2023-01,2
000403,派林生物,2023,3,2023-03,1
000403,派林生物,2023,9,2023-09,2
000403,派林生物,2023,10,2023-10,1
000403,派林生物,2023,11,2023-11,2
000403,派林生物,2024,2,2024-02,2
000403,派林生物,2024,3,2024-03,1
000403,派林生物,2024,7,2024-07,1
000403,派林生物,2024,9,2024-09,2
000403,派林生物,2025,4,2025-04,2
000403,派林生物,2025,6,2025-06,1
000403,派林生物,2025,12,2025-12,1
000404,长虹华意,2023,1,2023-01,1
000404,长虹华意,2023,4,2023-04,1
000404,长虹华意,2023,6,2023-06,1
000404,长虹华意,2023,7,2023-07,1
000404,长虹华意,2024,1,2024-01,1
000404,长虹华意,2024,2,2024-02,2
000404,长虹华意,2024,3,2024-03,1
000404,长虹华意,2024,4,2024-04,1
000404,长虹华意,2024,7,2024-07,3
000404,长虹华意,2024,8,2024-08,1
000404,长虹华意,2024,9,2024-09,1
000404,长虹华意,2024,10,2024-10,1
000404,长虹华意,2025,4,2025-04,1
000407,胜利股份,2024,2,2024-02,1
000407,胜利股份,2024,4,2024-04,1
000407,胜利股份,2024,9,2024-09,1
000407,胜利股份,2024,10,2024-10,1
000407,胜利股份,2024,12,2024-12,1
000407,胜利股份,2025,6,2025-06,1
000407,胜利股份,2025,9,2025-09,1
000407,胜利股份,2025,11,2025-11,7
000407,胜利股份,2025,12,2025-12,1
000408,藏格矿业,2023,5,2023-05,1
000408,藏格矿业,2023,9,2023-09,1
000408,藏格矿业,2024,2,2024-02,2
000408,藏格矿业,2024,3,2024-03,2
000408,藏格矿业,2024,4,2024-04,1
000408,藏格矿业,2024,7,2024-07,1
000408,藏格矿业,2024,9,2024-09,1
000408,藏格矿业,2024,10,2024-10,1
000408,藏格矿业,2025,1,2025-01,2
000408,藏格矿业,2025,3,2025-03,1
000408,藏格矿业,2025,8,2025-08,1
000408,藏格矿业,2025,10,2025-10,1
000408,藏格矿业,2025,11,2025-11,1
000408,藏格矿业,2025,12,2025-12,2
000409,云鼎科技,2023,1,2023-01,1
000409,云鼎科技,2023,2,2023-02,1
000409,云鼎科技,2023,3,2023-03,4
000409,云鼎科技,2023,4,2023-04,1
000409,云鼎科技,2023,6,2023-06,1
000409,云鼎科技,2023,7,2023-07,1
000409,云鼎科技,2023,9,2023-09,1
000409,云鼎科技,2023,10,2023-10,1
000409,云鼎科技,2023,12,2023-12,3
000409,云鼎科技,2024,1,2024-01,1
000409,云鼎科技,2024,2,2024-02,3
000409,云鼎科技,2024,4,2024-04,1
000409,云鼎科技,2024,6,2024-06,1
000409,云鼎科技,2024,9,2024-09,1
000409,云鼎科技,2024,10,2024-10,1
000409,云鼎科技,2024,11,2024-11,3
000409,云鼎科技,2025,1,2025-01,1
000409,云鼎科技,2025,2,2025-02,1
000409,云鼎科技,2025,3,2025-03,7
000409,云鼎科技,2025,6,2025-06,1
000409,云鼎科技,2025,7,2025-07,1
000409,云鼎科技,2025,8,2025-08,1
000410,沈阳机床,2023,4,2023-04,2
000410,沈阳机床,2023,5,2023-05,2
000410,沈阳机床,2023,6,2023-06,2
000410,沈阳机床,2023,10,2023-10,1
000410,沈阳机床,2024,2,2024-02,1
000410,沈阳机床,2024,4,2024-04,1
000410,沈阳机床,2024,7,2024-07,1
000410,沈阳机床,2024,9,2024-09,1
000410,沈阳机床,2024,10,2024-10,4
000410,沈阳机床,2025,1,2025-01,1
000410,沈阳机床,2025,3,2025-03,2
000410,沈阳机床,2025,10,2025-10,2
000410,沈阳机床,2025,11,2025-11,2
000411,英特集团,2023,2,2023-02,1
000411,英特集团,2023,4,2023-04,1
000411,英特集团,2023,7,2023-07,1
000411,英特集团,2023,8,2023-08,2
000411,英特集团,2024,2,2024-02,2
000411,英特集团,2024,3,2024-03,1
000411,英特集团,2024,4,2024-04,1
000411,英特集团,2024,6,2024-06,1
000411,英特集团,2024,9,2024-09,1
000411,英特集团,2025,9,2025-09,1
000411,英特集团,2025,11,2025-11,1
000411,英特集团,2025,12,2025-12,3
000413,ST旭电,2023,6,2023-06,1
000413,ST旭电,2023,7,2023-07,1
000413,ST旭电,2023,8,2023-08,1
000413,ST旭电,2023,10,2023-10,3
000413,ST旭电,2023,11,2023-11,1
000413,ST旭电,2024,2,2024-02,1
000415,渤海租赁,2023,5,2023-05,1
000415,渤海租赁,2024,1,2024-01,1
000415,渤海租赁,2024,2,2024-02,2
000415,渤海租赁,2024,3,2024-03,1
000415,渤海租赁,2024,4,2024-04,2
000415,渤海租赁,2024,6,2024-06,1
000415,渤海租赁,2024,7,2024-07,1
000415,渤海租赁,2024,9,2024-09,4
000415,渤海租赁,2024,10,2024-10,2
000415,渤海租赁,2024,11,2024-11,7
000415,渤海租赁,2025,5,2025-05,2
000416,*ST民控,2023,1,2023-01,1
000416,*ST民控,2023,7,2023-07,1
000416,*ST民控,2023,8,2023-08,1
000416,*ST民控,2023,9,2023-09,2
000416,*ST民控,2023,11,2023-11,1
000416,*ST民控,2024,1,2024-01,1
000416,*ST民控,2024,3,2024-03,2
000417,合百集团,2023,1,2023-01,3
000417,合百集团,2023,7,2023-07,1
000417,合百集团,2024,2,2024-02,2
000417,合百集团,2024,9,2024-09,1
000417,合百集团,2024,10,2024-10,1
000417,合百集团,2024,11,2024-11,1
000417,合百集团,2024,12,2024-12,2
000417,合百集团,2025,1,2025-01,2
000417,合百集团,2025,3,2025-03,2
000417,合百集团,2025,4,2025-04,2
000417,合百集团,2025,8,2025-08,2
000417,合百集团,2025,10,2025-10,2
000417,合百集团,2025,11,2025-11,3
000417,合百集团,2025,12,2025-12,3
000419,通程控股,2023,1,2023-01,1
000419,通程控股,2023,6,2023-06,1
000419,通程控股,2023,7,2023-07,1
000419,通程控股,2023,12,2023-12,1
000419,通程控股,2024,2,2024-02,1
000419,通程控股,2024,6,2024-06,1
000419,通程控股,2024,9,2024-09,1
000419,通程控股,2024,10,2024-10,1
000419,通程控股,2024,12,2024-12,2
000419,通程控股,2025,1,2025-01,1
000419,通程控股,2025,2,2025-02,1
000419,通程控股,2025,3,2025-03,1
000419,通程控股,2025,4,2025-04,1
000419,通程控股,2025,12,2025-12,1
000420,吉林化纤,2023,1,2023-01,1
000420,吉林化纤,2023,6,2023-06,1
000420,吉林化纤,2023,12,2023-12,1
000420,吉林化纤,2024,1,2024-01,1
000420,吉林化纤,2024,2,2024-02,2
000420,吉林化纤,2024,3,2024-03,5
000420,吉林化纤,2024,4,2024-04,3
000420,吉林化纤,2024,5,2024-05,2
000420,吉林化纤,2024,9,2024-09,2
000420,吉林化纤,2024,10,2024-10,2
000420,吉林化纤,2024,12,2024-12,2
000420,吉林化纤,2025,3,2025-03,1
000420,吉林化纤,2025,4,2025-04,1
000420,吉林化纤,2025,5,2025-05,3
000420,吉林化纤,2025,8,2025-08,1
000420,吉林化纤,2025,9,2025-09,1
000420,吉林化纤,2025,12,2025-12,1
000421,南京公用,2023,6,2023-06,2
000421,南京公用,2023,8,2023-08,1
000421,南京公用,2023,12,2023-12,7
000421,南京公用,2024,2,2024-02,1
000421,南京公用,2024,3,2024-03,1
000421,南京公用,2024,4,2024-04,1
000421,南京公用,2024,5,2024-05,2
000421,南京公用,2024,6,2024-06,1
000421,南京公用,2024,7,2024-07,5
000421,南京公用,2024,9,2024-09,1
000421,南京公用,2024,11,2024-11,5
000421,南京公用,2024,12,2024-12,2
000421,南京公用,2025,1,2025-01,2
000421,南京公用,2025,5,2025-05,1
000421,南京公用,2025,10,2025-10,1
000422,湖北宜化,2023,5,2023-05,1
000422,湖北宜化,2023,7,2023-07,1
000422,湖北宜化,2023,12,2023-12,2
000422,湖北宜化,2024,1,2024-01,1
000422,湖北宜化,2024,2,2024-02,2
000422,湖北宜化,2024,4,2024-04,1
000422,湖北宜化,2024,5,2024-05,5
000422,湖北宜化,2024,6,2024-06,1
000422,湖北宜化,2024,7,2024-07,2
000422,湖北宜化,2024,9,2024-09,2
000422,湖北宜化,2024,10,2024-10,1
000422,湖北宜化,2024,11,2024-11,1
000422,湖北宜化,2025,3,2025-03,3
000422,湖北宜化,2025,5,2025-05,2
000422,湖北宜化,2025,7,2025-07,1
000422,湖北宜化,2025,9,2025-09,2
000422,湖北宜化,2025,11,2025-11,1
000423,东阿阿胶,2023,1,2023-01,1
000423,东阿阿胶,2023,3,2023-03,1
000423,东阿阿胶,2023,6,2023-06,1
000423,东阿阿胶,2024,1,2024-01,3
000423,东阿阿胶,2024,2,2024-02,1
000423,东阿阿胶,2024,9,2024-09,2
000423,东阿阿胶,2024,10,2024-10,1
000423,东阿阿胶,2024,12,2024-12,1
000425,徐工机械,2023,2,2023-02,3
000425,徐工机械,2023,3,2023-03,1
000425,徐工机械,2023,7,2023-07,1
000425,徐工机械,2023,9,2023-09,2
000425,徐工机械,2024,2,2024-02,1
000425,徐工机械,2024,3,2024-03,1
000425,徐工机械,2024,4,2024-04,1
000425,徐工机械,2024,5,2024-05,2
000425,徐工机械,2024,10,2024-10,1
000425,徐工机械,2024,11,2024-11,1
000425,徐工机械,2025,7,2025-07,1
000425,徐工机械,2025,9,2025-09,1
000425,徐工机械,2025,12,2025-12,1
000426,兴业银锡,2023,3,2023-03,2
000426,兴业银锡,2023,4,2023-04,1
000426,兴业银锡,2023,5,2023-05,1
000426,兴业银锡,2023,7,2023-07,1
000426,兴业银锡,2023,8,2023-08,1
000426,兴业银锡,2023,10,2023-10,1
000426,兴业银锡,2024,2,2024-02,2
000426,兴业银锡,2024,3,2024-03,2
000426,兴业银锡,2024,4,2024-04,2
000426,兴业银锡,2024,5,2024-05,1
000426,兴业银锡,2024,7,2024-07,4
000426,兴业银锡,2024,9,2024-09,2
000426,兴业银锡,2024,10,2024-10,2
000426,兴业银锡,2025,2,2025-02,2
000426,兴业银锡,2025,3,2025-03,1
000426,兴业银锡,2025,4,2025-04,2
000426,兴业银锡,2025,6,2025-06,1
000426,兴业银锡,2025,7,2025-07,1
000426,兴业银锡,2025,9,2025-09,6
000426,兴业银锡,2025,10,2025-10,2
000426,兴业银锡,2025,11,2025-11,2
000426,兴业银锡,2025,12,2025-12,2
000428,华天酒店,2023,8,2023-08,1
000428,华天酒店,2023,9,2023-09,1
000428,华天酒店,2024,1,2024-01,1
000428,华天酒店,2024,2,2024-02,1
000428,华天酒店,2024,4,2024-04,2
000428,华天酒店,2024,6,2024-06,1
000428,华天酒店,2024,8,2024-08,1
000428,华天酒店,2024,9,2024-09,1
000428,华天酒店,2024,11,2024-11,1
000428,华天酒店,2025,4,2025-04,2
000428,华天酒店,2025,9,2025-09,1
000428,华天酒店,2025,12,2025-12,1
000429,粤高速Ａ,2024,9,2024-09,1
000429,粤高速Ａ,2024,12,2024-12,1
