code,name,year,month,year_month,up_count
000688,国城矿业,2023,9,2023-09,1
000688,国城矿业,2024,9,2024-09,3
000688,国城矿业,2025,9,2025-09,1
000688,国城矿业,2023,12,2023-12,1
000688,国城矿业,2024,12,2024-12,2
000688,国城矿业,2025,12,2025-12,5
000691,*ST亚太,2023,1,2023-01,1
000691,*ST亚太,2024,1,2024-01,1
000691,*ST亚太,2025,1,2025-01,1
000691,*ST亚太,2023,7,2023-07,3
000691,*ST亚太,2024,7,2024-07,1
000691,*ST亚太,2025,7,2025-07,5
000692,惠天热电,2023,12,2023-12,2
000692,惠天热电,2024,12,2024-12,2
000692,惠天热电,2025,12,2025-12,2
000695,滨海能源,2023,1,2023-01,1
000695,滨海能源,2024,1,2024-01,2
000695,滨海能源,2025,1,2025-01,1
000697,ST炼石,2023,5,2023-05,1
000697,ST炼石,2024,5,2024-05,2
000697,ST炼石,2025,5,2025-05,1
000700,模塑科技,2023,7,2023-07,3
000700,模塑科技,2024,7,2024-07,1
000700,模塑科技,2025,7,2025-07,1
000700,模塑科技,2023,10,2023-10,3
000700,模塑科技,2024,10,2024-10,1
000700,模塑科技,2025,10,2025-10,1
000700,模塑科技,2023,11,2023-11,1
000700,模塑科技,2024,11,2024-11,2
000700,模塑科技,2025,11,2025-11,1
000701,厦门信达,2023,1,2023-01,4
000701,厦门信达,2024,1,2024-01,1
000701,厦门信达,2025,1,2025-01,1
000701,厦门信达,2023,4,2023-04,1
000701,厦门信达,2024,4,2024-04,4
000701,厦门信达,2025,4,2025-04,2
000710,贝瑞基因,2023,3,2023-03,1
000710,贝瑞基因,2024,3,2024-03,4
000710,贝瑞基因,2025,3,2025-03,3
000710,贝瑞基因,2023,4,2023-04,2
000710,贝瑞基因,2024,4,2024-04,2
000710,贝瑞基因,2025,4,2025-04,1
000710,贝瑞基因,2023,8,2023-08,1
000710,贝瑞基因,2024,8,2024-08,1
000710,贝瑞基因,2025,8,2025-08,3
000710,贝瑞基因,2023,11,2023-11,4
000710,贝瑞基因,2024,11,2024-11,2
000710,贝瑞基因,2025,11,2025-11,1
000711,ST京蓝,2023,4,2023-04,1
000711,ST京蓝,2024,4,2024-04,1
000711,ST京蓝,2025,4,2025-04,1
000712,锦龙股份,2023,2,2023-02,1
000712,锦龙股份,2024,2,2024-02,1
000712,锦龙股份,2025,2,2025-02,1
000712,锦龙股份,2023,7,2023-07,1
000712,锦龙股份,2024,7,2024-07,6
000712,锦龙股份,2025,7,2025-07,1
000712,锦龙股份,2023,8,2023-08,3
000712,锦龙股份,2024,8,2024-08,3
000712,锦龙股份,2025,8,2025-08,1
000715,中兴商业,2023,3,2023-03,2
000715,中兴商业,2024,3,2024-03,2
000715,中兴商业,2025,3,2025-03,1
000715,中兴商业,2023,4,2023-04,3
000715,中兴商业,2024,4,2024-04,2
000715,中兴商业,2025,4,2025-04,2
000716,黑芝麻,2023,1,2023-01,5
000716,黑芝麻,2024,1,2024-01,1
000716,黑芝麻,2025,1,2025-01,4
000716,黑芝麻,2023,2,2023-02,3
000716,黑芝麻,2024,2,2024-02,2
000716,黑芝麻,2025,2,2025-02,1
000721,西安饮食,2023,1,2023-01,2
000721,西安饮食,2024,1,2024-01,2
000721,西安饮食,2025,1,2025-01,1
000721,西安饮食,2023,12,2023-12,1
000721,西安饮食,2024,12,2024-12,3
000721,西安饮食,2025,12,2025-12,1
000722,湖南发展,2023,5,2023-05,3
000722,湖南发展,2024,5,2024-05,4
000722,湖南发展,2025,5,2025-05,4
000727,冠捷科技,2023,9,2023-09,2
000727,冠捷科技,2024,9,2024-09,1
000727,冠捷科技,2025,9,2025-09,2
000736,*ST中地,2023,1,2023-01,1
000736,*ST中地,2024,1,2024-01,3
000736,*ST中地,2025,1,2025-01,1
000736,*ST中地,2023,4,2023-04,1
000736,*ST中地,2024,4,2024-04,1
000736,*ST中地,2025,4,2025-04,3
000736,*ST中地,2023,5,2023-05,1
000736,*ST中地,2024,5,2024-05,2
000736,*ST中地,2025,5,2025-05,2
000736,*ST中地,2023,6,2023-06,2
000736,*ST中地,2024,6,2024-06,1
000736,*ST中地,2025,6,2025-06,1
000737,北方铜业,2023,3,2023-03,1
000737,北方铜业,2024,3,2024-03,6
000737,北方铜业,2025,3,2025-03,2
000737,北方铜业,2023,4,2023-04,1
000737,北方铜业,2024,4,2024-04,7
000737,北方铜业,2025,4,2025-04,1
000737,北方铜业,2023,9,2023-09,1
000737,北方铜业,2024,9,2024-09,3
000737,北方铜业,2025,9,2025-09,4
000751,锌业股份,2023,4,2023-04,1
000751,锌业股份,2024,4,2024-04,1
000751,锌业股份,2025,4,2025-04,1
000751,锌业股份,2023,7,2023-07,2
000751,锌业股份,2024,7,2024-07,1
000751,锌业股份,2025,7,2025-07,1
000752,ST西发,2023,10,2023-10,2
000752,ST西发,2024,10,2024-10,1
000752,ST西发,2025,10,2025-10,1
000753,漳州发展,2023,4,2023-04,1
000753,漳州发展,2024,4,2024-04,1
000753,漳州发展,2025,4,2025-04,4
000753,漳州发展,2023,10,2023-10,1
000753,漳州发展,2024,10,2024-10,4
000753,漳州发展,2025,10,2025-10,4
000757,浩物股份,2023,6,2023-06,1
000757,浩物股份,2024,6,2024-06,2
000757,浩物股份,2025,6,2025-06,1
000757,浩物股份,2023,10,2023-10,2
000757,浩物股份,2024,10,2024-10,2
000757,浩物股份,2025,10,2025-10,1
000759,中百集团,2023,4,2023-04,1
000759,中百集团,2024,4,2024-04,2
000759,中百集团,2025,4,2025-04,3
000759,中百集团,2023,12,2023-12,1
000759,中百集团,2024,12,2024-12,16
000759,中百集团,2025,12,2025-12,3
000761,本钢板材,2023,3,2023-03,1
000761,本钢板材,2024,3,2024-03,1
000761,本钢板材,2025,3,2025-03,1
000762,西藏矿业,2023,7,2023-07,2
000762,西藏矿业,2024,7,2024-07,1
000762,西藏矿业,2025,7,2025-07,4
000762,西藏矿业,2023,10,2023-10,2
000762,西藏矿业,2024,10,2024-10,1
000762,西藏矿业,2025,10,2025-10,3
000762,西藏矿业,2023,11,2023-11,1
000762,西藏矿业,2024,11,2024-11,2
000762,西藏矿业,2025,11,2025-11,3
000766,通化金马,2023,5,2023-05,1
000766,通化金马,2024,5,2024-05,1
000766,通化金马,2025,5,2025-05,1
000766,通化金马,2023,8,2023-08,5
000766,通化金马,2024,8,2024-08,2
000766,通化金马,2025,8,2025-08,1
000766,通化金马,2023,9,2023-09,10
000766,通化金马,2024,9,2024-09,2
000766,通化金马,2025,9,2025-09,1
000777,中核科技,2023,5,2023-05,2
000777,中核科技,2024,5,2024-05,1
000777,中核科技,2025,5,2025-05,1
000778,新兴铸管,2023,10,2023-10,1
000778,新兴铸管,2024,10,2024-10,1
000778,新兴铸管,2025,10,2025-10,1
000779,甘咨询,2023,2,2023-02,1
000779,甘咨询,2024,2,2024-02,1
000779,甘咨询,2025,2,2025-02,1
000779,甘咨询,2023,3,2023-03,1
000779,甘咨询,2024,3,2024-03,1
000779,甘咨询,2025,3,2025-03,4
000779,甘咨询,2023,4,2023-04,1
000779,甘咨询,2024,4,2024-04,3
000779,甘咨询,2025,4,2025-04,1
000782,恒申新材,2023,2,2023-02,1
000782,恒申新材,2024,2,2024-02,1
000782,恒申新材,2025,2,2025-02,1
000782,恒申新材,2023,11,2023-11,1
000782,恒申新材,2024,11,2024-11,3
000782,恒申新材,2025,11,2025-11,1
000786,北新建材,2023,1,2023-01,2
000786,北新建材,2024,1,2024-01,2
000786,北新建材,2025,1,2025-01,1
000793,ST华闻,2023,1,2023-01,1
000793,ST华闻,2024,1,2024-01,1
000793,ST华闻,2025,1,2025-01,2
000793,ST华闻,2023,4,2023-04,1
000793,ST华闻,2024,4,2024-04,1
000793,ST华闻,2025,4,2025-04,2
000793,ST华闻,2023,11,2023-11,1
000793,ST华闻,2024,11,2024-11,5
000793,ST华闻,2025,11,2025-11,1
000796,凯撒旅业,2023,7,2023-07,2
000796,凯撒旅业,2024,7,2024-07,1
000796,凯撒旅业,2025,7,2025-07,6
000796,凯撒旅业,2023,10,2023-10,2
000796,凯撒旅业,2024,10,2024-10,6
000796,凯撒旅业,2025,10,2025-10,2
000796,凯撒旅业,2023,12,2023-12,3
000796,凯撒旅业,2024,12,2024-12,1
000796,凯撒旅业,2025,12,2025-12,5
000797,中国武夷,2023,4,2023-04,1
000797,中国武夷,2024,4,2024-04,1
000797,中国武夷,2025,4,2025-04,1
000798,中水渔业,2023,3,2023-03,1
000798,中水渔业,2024,3,2024-03,1
000798,中水渔业,2025,3,2025-03,2
000798,中水渔业,2023,4,2023-04,2
000798,中水渔业,2024,4,2024-04,1
000798,中水渔业,2025,4,2025-04,1
000799,酒鬼酒,2023,7,2023-07,2
000799,酒鬼酒,2024,7,2024-07,1
000799,酒鬼酒,2025,7,2025-07,2
000801,四川九洲,2023,9,2023-09,5
000801,四川九洲,2024,9,2024-09,2
000801,四川九洲,2025,9,2025-09,1
000801,四川九洲,2023,11,2023-11,2
000801,四川九洲,2024,11,2024-11,7
000801,四川九洲,2025,11,2025-11,1
000801,四川九洲,2023,12,2023-12,1
000801,四川九洲,2024,12,2024-12,1
000801,四川九洲,2025,12,2025-12,1
000807,云铝股份,2023,3,2023-03,1
000807,云铝股份,2024,3,2024-03,1
000807,云铝股份,2025,3,2025-03,1
000807,云铝股份,2023,4,2023-04,2
000807,云铝股份,2024,4,2024-04,1
000807,云铝股份,2025,4,2025-04,1
000807,云铝股份,2023,9,2023-09,1
000807,云铝股份,2024,9,2024-09,2
000807,云铝股份,2025,9,2025-09,1
000807,云铝股份,2023,12,2023-12,1
000807,云铝股份,2024,12,2024-12,1
000807,云铝股份,2025,12,2025-12,3
000809,和展能源,2023,4,2023-04,2
000809,和展能源,2024,4,2024-04,1
000809,和展能源,2025,4,2025-04,1
000809,和展能源,2023,6,2023-06,1
000809,和展能源,2024,6,2024-06,1
000809,和展能源,2025,6,2025-06,1
000810,创维数字,2023,2,2023-02,1
000810,创维数字,2024,2,2024-02,3
000810,创维数字,2025,2,2025-02,2
000810,创维数字,2023,6,2023-06,2
000810,创维数字,2024,6,2024-06,1
000810,创维数字,2025,6,2025-06,1
000811,冰轮环境,2023,7,2023-07,2
000811,冰轮环境,2024,7,2024-07,1
000811,冰轮环境,2025,7,2025-07,3
000813,德展健康,2023,2,2023-02,1
000813,德展健康,2024,2,2024-02,1
000813,德展健康,2025,2,2025-02,1
000813,德展健康,2023,9,2023-09,5
000813,德展健康,2024,9,2024-09,1
000813,德展健康,2025,9,2025-09,2
000815,美利云,2023,2,2023-02,2
000815,美利云,2024,2,2024-02,5
000815,美利云,2025,2,2025-02,5
000818,航锦科技,2023,1,2023-01,2
000818,航锦科技,2024,1,2024-01,1
000818,航锦科技,2025,1,2025-01,1
000819,岳阳兴长,2023,1,2023-01,2
000819,岳阳兴长,2024,1,2024-01,1
000819,岳阳兴长,2025,1,2025-01,1
000819,岳阳兴长,2023,2,2023-02,1
000819,岳阳兴长,2024,2,2024-02,2
000819,岳阳兴长,2025,2,2025-02,1
000819,岳阳兴长,2023,6,2023-06,1
000819,岳阳兴长,2024,6,2024-06,3
000819,岳阳兴长,2025,6,2025-06,1
000820,*ST节能,2023,3,2023-03,1
000820,*ST节能,2024,3,2024-03,2
000820,*ST节能,2025,3,2025-03,1
000821,京山轻机,2023,1,2023-01,3
000821,京山轻机,2024,1,2024-01,2
000821,京山轻机,2025,1,2025-01,1
000821,京山轻机,2023,11,2023-11,1
000821,京山轻机,2024,11,2024-11,1
000821,京山轻机,2025,11,2025-11,2
000821,京山轻机,2023,12,2023-12,1
000821,京山轻机,2024,12,2024-12,1
000821,京山轻机,2025,12,2025-12,1
000826,启迪环境,2023,9,2023-09,1
000826,启迪环境,2024,9,2024-09,3
000826,启迪环境,2025,9,2025-09,4
000828,东莞控股,2023,4,2023-04,1
000828,东莞控股,2024,4,2024-04,1
000828,东莞控股,2025,4,2025-04,1
000829,天音控股,2023,2,2023-02,2
000829,天音控股,2024,2,2024-02,3
000829,天音控股,2025,2,2025-02,2
000829,天音控股,2023,10,2023-10,1
000829,天音控股,2024,10,2024-10,6
000829,天音控股,2025,10,2025-10,1
000830,鲁西化工,2023,9,2023-09,2
000830,鲁西化工,2024,9,2024-09,2
000830,鲁西化工,2025,9,2025-09,2
000831,中国稀土,2023,2,2023-02,1
000831,中国稀土,2024,2,2024-02,3
000831,中国稀土,2025,2,2025-02,1
000831,中国稀土,2023,10,2023-10,1
000831,中国稀土,2024,10,2024-10,1
000831,中国稀土,2025,10,2025-10,2
000837,秦川机床,2023,4,2023-04,2
000837,秦川机床,2024,4,2024-04,1
000837,秦川机床,2025,4,2025-04,4
000837,秦川机床,2023,9,2023-09,1
000837,秦川机床,2024,9,2024-09,3
000837,秦川机床,2025,9,2025-09,3
000838,财信发展,2023,5,2023-05,1
000838,财信发展,2024,5,2024-05,2
000838,财信发展,2025,5,2025-05,1
000838,财信发展,2023,6,2023-06,2
000838,财信发展,2024,6,2024-06,1
000838,财信发展,2025,6,2025-06,1
000838,财信发展,2023,10,2023-10,1
000838,财信发展,2024,10,2024-10,3
000838,财信发展,2025,10,2025-10,2
000838,财信发展,2023,12,2023-12,2
000838,财信发展,2024,12,2024-12,1
000838,财信发展,2025,12,2025-12,2
000848,承德露露,2023,4,2023-04,1
000848,承德露露,2024,4,2024-04,1
000848,承德露露,2025,4,2025-04,2
000851,*ST高鸿,2023,3,2023-03,1
000851,*ST高鸿,2024,3,2024-03,1
000851,*ST高鸿,2025,3,2025-03,2
000851,*ST高鸿,2023,7,2023-07,1
000851,*ST高鸿,2024,7,2024-07,5
000851,*ST高鸿,2025,7,2025-07,2
000856,冀东装备,2023,2,2023-02,1
000856,冀东装备,2024,2,2024-02,1
000856,冀东装备,2025,2,2025-02,6
000859,国风新材,2023,7,2023-07,1
000859,国风新材,2024,7,2024-07,1
000859,国风新材,2025,7,2025-07,1
000859,国风新材,2023,9,2023-09,1
000859,国风新材,2024,9,2024-09,3
000859,国风新材,2025,9,2025-09,1
000860,顺鑫农业,2023,4,2023-04,2
000860,顺鑫农业,2024,4,2024-04,2
000860,顺鑫农业,2025,4,2025-04,1
000863,三湘印象,2023,1,2023-01,3
000863,三湘印象,2024,1,2024-01,1
000863,三湘印象,2025,1,2025-01,1
000863,三湘印象,2023,4,2023-04,1
000863,三湘印象,2024,4,2024-04,1
000863,三湘印象,2025,4,2025-04,1
000863,三湘印象,2023,5,2023-05,1
000863,三湘印象,2024,5,2024-05,3
000863,三湘印象,2025,5,2025-05,1
000868,安凯客车,2023,6,2023-06,1
000868,安凯客车,2024,6,2024-06,1
000868,安凯客车,2025,6,2025-06,1
000869,张  裕Ａ,2023,4,2023-04,1
000869,张  裕Ａ,2024,4,2024-04,1
000869,张  裕Ａ,2025,4,2025-04,1
000880,潍柴重机,2023,2,2023-02,1
000880,潍柴重机,2024,2,2024-02,1
000880,潍柴重机,2025,2,2025-02,7
000880,潍柴重机,2023,8,2023-08,1
000880,潍柴重机,2024,8,2024-08,3
000880,潍柴重机,2025,8,2025-08,3
000886,海南高速,2023,2,2023-02,2
000886,海南高速,2024,2,2024-02,2
000886,海南高速,2025,2,2025-02,2
000886,海南高速,2023,3,2023-03,1
000886,海南高速,2024,3,2024-03,1
000886,海南高速,2025,3,2025-03,1
000886,海南高速,2023,4,2023-04,2
000886,海南高速,2024,4,2024-04,2
000886,海南高速,2025,4,2025-04,1
000887,中鼎股份,2023,5,2023-05,1
000887,中鼎股份,2024,5,2024-05,1
000887,中鼎股份,2025,5,2025-05,1
000889,中嘉博创,2023,4,2023-04,1
000889,中嘉博创,2024,4,2024-04,2
000889,中嘉博创,2025,4,2025-04,2
000889,中嘉博创,2023,5,2023-05,1
000889,中嘉博创,2024,5,2024-05,7
000889,中嘉博创,2025,5,2025-05,2
000889,中嘉博创,2023,6,2023-06,2
000889,中嘉博创,2024,6,2024-06,1
000889,中嘉博创,2025,6,2025-06,5
000889,中嘉博创,2023,9,2023-09,1
000889,中嘉博创,2024,9,2024-09,1
000889,中嘉博创,2025,9,2025-09,1
000890,法尔胜,2023,3,2023-03,6
000890,法尔胜,2024,3,2024-03,4
000890,法尔胜,2025,3,2025-03,1
000890,法尔胜,2023,7,2023-07,2
000890,法尔胜,2024,7,2024-07,3
000890,法尔胜,2025,7,2025-07,1
000890,法尔胜,2023,8,2023-08,3
000890,法尔胜,2024,8,2024-08,2
000890,法尔胜,2025,8,2025-08,1
000890,法尔胜,2023,12,2023-12,3
000890,法尔胜,2024,12,2024-12,1
000890,法尔胜,2025,12,2025-12,5
000892,欢瑞世纪,2023,4,2023-04,4
000892,欢瑞世纪,2024,4,2024-04,1
000892,欢瑞世纪,2025,4,2025-04,1
000892,欢瑞世纪,2023,6,2023-06,2
000892,欢瑞世纪,2024,6,2024-06,1
000892,欢瑞世纪,2025,6,2025-06,3
000892,欢瑞世纪,2023,11,2023-11,4
000892,欢瑞世纪,2024,11,2024-11,2
000892,欢瑞世纪,2025,11,2025-11,6
000901,航天科技,2023,4,2023-04,1
000901,航天科技,2024,4,2024-04,1
000901,航天科技,2025,4,2025-04,1
000908,*ST景峰,2023,9,2023-09,1
000908,*ST景峰,2024,9,2024-09,6
000908,*ST景峰,2025,9,2025-09,1
000908,*ST景峰,2023,10,2023-10,2
000908,*ST景峰,2024,10,2024-10,10
000908,*ST景峰,2025,10,2025-10,4
000908,*ST景峰,2023,11,2023-11,2
000908,*ST景峰,2024,11,2024-11,3
000908,*ST景峰,2025,11,2025-11,1
000911,广农糖业,2023,4,2023-04,3
000911,广农糖业,2024,4,2024-04,3
000911,广农糖业,2025,4,2025-04,1
000913,钱江摩托,2023,7,2023-07,1
000913,钱江摩托,2024,7,2024-07,2
000913,钱江摩托,2025,7,2025-07,1
000915,华特达因,2023,2,2023-02,1
000915,华特达因,2024,2,2024-02,1
000915,华特达因,2025,2,2025-02,1
000917,电广传媒,2023,4,2023-04,1
000917,电广传媒,2024,4,2024-04,2
000917,电广传媒,2025,4,2025-04,1
000917,电广传媒,2023,6,2023-06,4
000917,电广传媒,2024,6,2024-06,1
000917,电广传媒,2025,6,2025-06,1
000919,金陵药业,2023,12,2023-12,1
000919,金陵药业,2024,12,2024-12,1
000919,金陵药业,2025,12,2025-12,1
000921,海信家电,2023,1,2023-01,3
000921,海信家电,2024,1,2024-01,2
000921,海信家电,2025,1,2025-01,2
000921,海信家电,2023,4,2023-04,2
000921,海信家电,2024,4,2024-04,1
000921,海信家电,2025,4,2025-04,2
000921,海信家电,2023,9,2023-09,1
000921,海信家电,2024,9,2024-09,4
000921,海信家电,2025,9,2025-09,1
000922,佳电股份,2023,4,2023-04,1
000922,佳电股份,2024,4,2024-04,1
000922,佳电股份,2025,4,2025-04,1
000922,佳电股份,2023,7,2023-07,1
000922,佳电股份,2024,7,2024-07,1
000922,佳电股份,2025,7,2025-07,2
000923,河钢资源,2023,9,2023-09,1
000923,河钢资源,2024,9,2024-09,4
000923,河钢资源,2025,9,2025-09,1
000923,河钢资源,2023,10,2023-10,1
000923,河钢资源,2024,10,2024-10,1
000923,河钢资源,2025,10,2025-10,1
000925,众合科技,2023,2,2023-02,3
000925,众合科技,2024,2,2024-02,3
000925,众合科技,2025,2,2025-02,1
000926,福星股份,2023,7,2023-07,1
000926,福星股份,2024,7,2024-07,2
000926,福星股份,2025,7,2025-07,3
000928,中钢国际,2023,2,2023-02,3
000928,中钢国际,2024,2,2024-02,2
000928,中钢国际,2025,2,2025-02,2
000929,*ST兰黄,2023,1,2023-01,1
000929,*ST兰黄,2024,1,2024-01,1
000929,*ST兰黄,2025,1,2025-01,1
000933,神火股份,2023,9,2023-09,1
000933,神火股份,2024,9,2024-09,5
000933,神火股份,2025,9,2025-09,1
000935,四川双马,2023,7,2023-07,2
000935,四川双马,2024,7,2024-07,1
000935,四川双马,2025,7,2025-07,3
000936,华西股份,2023,1,2023-01,1
000936,华西股份,2024,1,2024-01,1
000936,华西股份,2025,1,2025-01,1
000936,华西股份,2023,4,2023-04,1
000936,华西股份,2024,4,2024-04,1
000936,华西股份,2025,4,2025-04,1
000936,华西股份,2023,9,2023-09,2
000936,华西股份,2024,9,2024-09,1
000936,华西股份,2025,9,2025-09,1
000938,紫光股份,2023,2,2023-02,2
000938,紫光股份,2024,2,2024-02,4
000938,紫光股份,2025,2,2025-02,2
000948,南天信息,2023,2,2023-02,1
000948,南天信息,2024,2,2024-02,2
000948,南天信息,2025,2,2025-02,2
000951,中国重汽,2023,1,2023-01,1
000951,中国重汽,2024,1,2024-01,2
000951,中国重汽,2025,1,2025-01,1
000955,欣龙控股,2023,1,2023-01,1
000955,欣龙控股,2024,1,2024-01,3
000955,欣龙控股,2025,1,2025-01,1
000955,欣龙控股,2023,10,2023-10,1
000955,欣龙控股,2024,10,2024-10,1
000955,欣龙控股,2025,10,2025-10,2
000955,欣龙控股,2023,11,2023-11,2
000955,欣龙控股,2024,11,2024-11,3
000955,欣龙控股,2025,11,2025-11,4
000957,中通客车,2023,10,2023-10,1
000957,中通客车,2024,10,2024-10,1
000957,中通客车,2025,10,2025-10,1
000962,东方钽业,2023,9,2023-09,2
000962,东方钽业,2024,9,2024-09,1
000962,东方钽业,2025,9,2025-09,2
000965,天保基建,2023,4,2023-04,1
000965,天保基建,2024,4,2024-04,2
000965,天保基建,2025,4,2025-04,9
000965,天保基建,2023,5,2023-05,1
000965,天保基建,2024,5,2024-05,2
000965,天保基建,2025,5,2025-05,1
000965,天保基建,2023,8,2023-08,1
000965,天保基建,2024,8,2024-08,1
000965,天保基建,2025,8,2025-08,1
000966,长源电力,2023,4,2023-04,1
000966,长源电力,2024,4,2024-04,2
000966,长源电力,2025,4,2025-04,3
000967,盈峰环境,2023,2,2023-02,2
000967,盈峰环境,2024,2,2024-02,2
000967,盈峰环境,2025,2,2025-02,4
000969,安泰科技,2023,3,2023-03,1
000969,安泰科技,2024,3,2024-03,1
000969,安泰科技,2025,3,2025-03,2
000972,*ST中基,2023,1,2023-01,4
000972,*ST中基,2024,1,2024-01,1
000972,*ST中基,2025,1,2025-01,1
000975,山金国际,2023,4,2023-04,1
000975,山金国际,2024,4,2024-04,1
000975,山金国际,2025,4,2025-04,2
000977,浪潮信息,2023,1,2023-01,1
000977,浪潮信息,2024,1,2024-01,1
000977,浪潮信息,2025,1,2025-01,2
000977,浪潮信息,2023,2,2023-02,4
000977,浪潮信息,2024,2,2024-02,4
000977,浪潮信息,2025,2,2025-02,4
000977,浪潮信息,2023,7,2023-07,1
000977,浪潮信息,2024,7,2024-07,1
000977,浪潮信息,2025,7,2025-07,1
000977,浪潮信息,2023,9,2023-09,2
000977,浪潮信息,2024,9,2024-09,2
000977,浪潮信息,2025,9,2025-09,2
000977,浪潮信息,2023,11,2023-11,2
000977,浪潮信息,2024,11,2024-11,3
000977,浪潮信息,2025,11,2025-11,1
000980,众泰汽车,2023,8,2023-08,3
000980,众泰汽车,2024,8,2024-08,4
000980,众泰汽车,2025,8,2025-08,2
000980,众泰汽车,2023,9,2023-09,1
000980,众泰汽车,2024,9,2024-09,2
000980,众泰汽车,2025,9,2025-09,5
000980,众泰汽车,2023,10,2023-10,2
000980,众泰汽车,2024,10,2024-10,5
000980,众泰汽车,2025,10,2025-10,3
000981,山子高科,2023,5,2023-05,1
000981,山子高科,2024,5,2024-05,1
000981,山子高科,2025,5,2025-05,4
000981,山子高科,2023,10,2023-10,2
000981,山子高科,2024,10,2024-10,3
000981,山子高科,2025,10,2025-10,3
000985,大庆华科,2023,12,2023-12,2
000985,大庆华科,2024,12,2024-12,1
000985,大庆华科,2025,12,2025-12,1
000988,华工科技,2023,4,2023-04,4
000988,华工科技,2024,4,2024-04,3
000988,华工科技,2025,4,2025-04,1
000988,华工科技,2023,7,2023-07,3
000988,华工科技,2024,7,2024-07,1
000988,华工科技,2025,7,2025-07,3
000988,华工科技,2023,9,2023-09,3
000988,华工科技,2024,9,2024-09,2
000988,华工科技,2025,9,2025-09,7
000988,华工科技,2023,12,2023-12,1
000988,华工科技,2024,12,2024-12,2
000988,华工科技,2025,12,2025-12,3
